"","ID","Fixed.Calls","Duration","Mobile","International","Broadband","Cluster"
"856","C323000",120.829504,8425.466807,46.629773,25.178849,7.39538,1
"857","C324000",92.605571,5234.860032,12.422102,17.805054,0,1
"858","C325000",27.908859,1759.954521,1.813242,5.029722,0,1
"859","C327000",137.739694,11184.97614,45.546779,2.94494,249.817488,1
"860","C332000",202.02061,11252.81335,17.01087,10.105986,1075.417135,1
"861","C335000",114.769491,4674.839054,4.593054,37.138196,14.945372,1
"862","C337000",98.640024,7790.560712,0.815981,6.118269,34.09905,1
"863","C338000",121.725937,8727.823571,32.872241,44.122507,0,1
"864","C339000",91.728282,5702.485669,53.376101,13.492857,0,1
"865","C343000",108.633607,11462.07614,6.151226,17.414682,0,1
"866","C344000",40.74383,3085.229816,28.384562,11.160224,0,1
"867","C347000",40.479295,2587.911711,41.538965,10.042189,27.431918,1
"868","C348000",87.352718,6052.612262,0.166546,0,451.796118,1
"869","C349000",99.275062,7014.733959,0.484488,14.359269,0,1
"870","C354000",19.001567,1726.440277,4.080102,12.832403,0,1
"871","C355000",14.425181,839.006331,0.49398,5.477344,0,1
"872","C358000",78.845385,4617.999855,13.34223,6.393846,0,1
"873","C362000",142.98697,9819.512068,18.76914,81.91891,0,1
"874","C363000",115.796484,11380.74898,60.657086,0,635.36553,1
"875","C364000",111.001484,7965.19111,203.524889,13.800132,1.326609,1
"876","C365000",32.566678,1102.673101,0.648005,6.160837,0,1
"877","C370000",114.905039,8677.724967,64.710802,5.929241,0,1
"878","C371000",75.034467,6349.626239,88.238888,6.821806,148.180029,1
"879","C372000",28.101313,3348.386541,2.415934,3.326477,3825.078689,1
"880","C375000",88.297569,4264.663134,1.114871,21.283794,0,1
"881","C377000",68.373741,6117.05876,13.036899,0,828.788049,1
"882","C378000",177.162661,11601.84461,92.788325,16.803654,0.057542,1
"883","C379000",134.244305,9572.104568,3.010703,16.309962,0,1
"884","C381000",53.045475,3059.248671,18.756215,18.155308,0,1
"885","C382000",167.820974,10066.14243,268.908124,58.657189,13.878573,1
"886","C383000",121.812587,9627.300932,22.596037,5.259081,0,1
"887","C385000",82.870708,5407.459096,1.306514,0,564.165203,1
"888","C388000",15.911106,505.236953,5.508103,5.155514,0,1
"889","C389000",100.664396,7473.317114,14.694032,6.582641,0,1
"890","C390000",18.187937,715.438064,5.476569,9.617795,13.423637,1
"891","C392000",116.86778,8105.705154,14.334778,6.282133,0,1
"892","C396000",39.543626,1736.151707,5.141184,6.553971,0,1
"893","C398000",162.259892,9765.882431,7.651241,14.724163,0,1
"894","C404000",47.565728,3469.800232,39.177213,5.914918,0,1
"895","C405000",47.593318,3411.182486,4.495113,13.463803,434.550085,1
"896","C406000",47.567494,2458.053065,5.156952,6.422756,0,1
"897","C407000",75.702636,7613.744022,28.463238,11.157406,0,1
"898","C409000",138.123613,7839.265911,58.021438,12.000097,0,1
"899","C410000",14.273273,2583.857244,21.810153,0,5446.124908,1
"900","C411000",119.214547,10080.08602,73.419467,7.011306,456.27395,1
"901","C414000",130.277941,10990.37012,3.805534,13.257674,43.039144,1
"902","C415000",85.126655,7276.872021,86.006995,8.441071,0,1
"903","C416000",69.204019,9734.492961,0,10.428228,0,1
"904","C421000",23.432143,1636.375546,25.882233,0,876.99634,1
"905","C422000",63.737956,4980.447431,2.949504,10.387437,0,1
"906","C423000",158.962163,10997.30735,9.029235,15.212697,0,1
"907","C424000",58.580048,3723.436925,19.605946,18.016155,0,1
"908","C425000",56.15956,3358.427166,116.028211,19.04737,2.297977,1
"909","C428000",31.501459,1717.936015,2.463346,14.879416,2.133337,1
"910","C431000",103.088705,7447.566429,11.592361,10.8835,0,1
"911","C432000",46.738316,3372.199891,12.300816,0,467.12552,1
"912","C433000",31.104669,1250.664563,0,13.881513,0,1
"913","C435000",103.615807,7282.5934,38.981787,0,162.561386,1
"914","C436000",98.187056,7174.460256,52.245754,24.190876,4.135119,1
"915","C437000",66.928042,6336.695229,1.663498,5.93023,0,1
"916","C439000",145.429974,9997.397221,9.793023,20.702058,31.008606,1
"917","C440000",214.321596,10937.34151,133.146319,0,13.325308,1
"918","C444000",144.884472,10749.89214,9.815755,5.456754,0,1
"919","C445000",65.079903,4528.229807,2.483781,0,1339.002133,1
"920","C448000",87.210445,4871.259077,146.165883,7.94801,0,1
"921","C449000",132.929145,7829.184113,228.934786,0,435.579305,1
"922","C450000",125.526026,7661.332272,74.447026,43.739902,0,1
"923","C451000",78.070883,4213.70262,52.423318,28.362938,0,1
"924","C452000",72.737119,9471.661319,0.454154,29.49403,0,1
"925","C453000",65.162874,3448.738427,26.725069,0,1348.401114,1
"926","C457000",168.939899,10937.51241,13.432436,9.607649,0,1
"927","C458000",80.149697,7859.260781,0.970076,5.31592,0,1
"928","C460000",209.497236,11134.28564,80.250103,0,194.607431,1
"929","C461000",137.836985,8433.191092,113.126032,20.342521,5.229493,1
"930","C464000",78.845031,3273.360202,3.611689,8.797235,0,1
"931","C467000",82.528562,6618.133746,5.347633,13.224439,0,1
"932","C468000",71.624494,1416.361977,222.328821,48.413689,0,1
"933","C469000",145.077462,6591.33634,82.203853,49.293293,0,1
"934","C470000",98.401481,8595.449354,32.253225,6.538081,841.541435,1
"935","C471000",44.817573,3951.06933,15.086192,5.317825,0,1
"936","C473000",128.609459,11368.11312,1.407981,16.774748,0,1
"937","C477000",135.059162,10193.7446,10.199837,55.628314,0.26783,1
"938","C478000",70.870722,4789.651635,30.732094,8.781405,1.901767,1
"939","C480000",114.932302,8595.730986,53.15802,0,274.749491,1
"940","C481000",80.632072,5362.286969,430.729414,0,0,1
"941","C483000",61.751975,5049.284028,22.658801,5.199243,0,1
"942","C485000",92.013186,4061.71198,6.09903,31.966581,0,1
"943","C486000",153.542189,8876.112058,23.294854,14.272989,0,1
"944","C490000",138.796834,9752.844326,88.35384,32.88012,0,1
"945","C491000",106.958392,6126.080437,5.253249,13.506188,11.996193,1
"946","C492000",71.02935,4826.803386,25.879562,13.778108,5.156774,1
"947","C493000",40.922301,2926.295107,1.968808,6.597203,0,1
"948","C496000",19.568012,1885.092893,1.677658,11.254125,0,1
"949","C497000",108.767882,9644.009837,2.01374,0,1048.860108,1
"950","C498000",48.80834,3281.066031,3.128141,6.975417,0,1
"951","C499000",142.942812,8782.983729,33.47849,49.174186,0,1
"952","C502000",159.053925,8754.739977,361.938516,76.700982,0,1
"953","C506000",48.524175,3540.959927,48.93217,18.058007,0,1
"954","C508000",74.937713,5120.541647,45.90925,9.667904,0,1
"955","C509000",124.8974,3990.203824,115.806956,116.926329,1.536617,1
"956","C510000",109.66268,7695.975277,6.657433,12.127622,0,1
"957","C513000",152.463421,10041.00721,25.923635,37.308314,311.55781,1
"958","C514000",92.914267,6032.354614,48.307574,17.350742,0,1
"959","C517000",73.904354,5001.019247,118.25915,0,2249.825777,1
"960","C519000",120.419159,8647.280212,7.392902,0,52.173967,1
"961","C524000",66.479658,4481.7462,3.679837,7.834376,0,1
"962","C525000",50.630811,3453.075116,133.188753,0,135.126127,1
"963","C526000",40.927029,3106.863813,21.677576,13.781947,0,1
"964","C527000",144.729711,10342.21249,54.481901,102.996121,29.284184,1
"965","C529000",43.760459,2243.322612,10.005622,6.449226,0,1
"966","C533000",23.526768,890.276898,17.976952,0,1765.969878,1
"967","C534000",84.031922,4121.644809,12.939689,6.21319,0,1
"968","C536000",48.349111,5542.513535,7.532533,18.914488,0,1
"969","C537000",75.094718,5990.242211,131.903824,12.843319,320.114497,1
"970","C538000",116.935753,10288.89244,18.101491,26.688919,0,1
"971","C540000",118.9614,5931.619569,120.513784,17.348827,0,1
"972","C544000",54.243673,1763.521054,1.443453,6.631903,0,1
"973","C545000",53.239621,8808.574738,13.375533,0,571.804059,1
"974","C546000",61.47941,2835.45608,3.380613,33.851349,0,1
"975","C548000",93.197175,4617.39039,4.278714,0,787.494718,1
"976","C550000",116.653467,7303.365076,5.36697,11.522847,0,1
"977","C551000",129.934697,9884.000217,13.88607,11.867387,0,1
"978","C552000",47.928661,2405.850926,7.081157,7.896739,0,1
"979","C555000",98.173185,8233.927712,22.742486,27.342985,0,1
"980","C556000",78.345391,4399.863466,4.286354,11.166519,0,1
"981","C557000",58.556843,4457.268165,3.092429,8.411975,0,1
"982","C558000",126.430168,6811.23982,1.055821,9.395578,0,1
"983","C559000",16.467957,2521.075036,72.284438,0,983.247428,1
"984","C560000",89.657487,5301.825005,1.513054,12.324233,7.740691,1
"985","C561000",100.203517,6139.260127,1.090758,18.353695,0,1
"986","C563000",134.789975,6814.121287,93.745049,26.198144,0,1
"987","C564000",90.744709,6167.579484,5.266284,0.451332,1249.155707,1
"988","C565000",130.748673,4131.578651,90.097037,67.235225,0,1
"989","C566000",184.44119,11519.83663,173.713607,7.081219,28.005623,1
"990","C568000",90.196963,5120.645516,2.735886,15.225837,0,1
"991","C570000",61.176307,7806.48233,9.665802,6.458018,0,1
"992","C573000",113.657837,10427.94386,28.642671,8.357135,0,1
"993","C576000",103.173542,9902.642703,0.972953,0,707.448777,1
"994","C578000",113.613981,7444.771927,3.795638,31.857468,0.788514,1
"995","C580000",42.521443,3922.996276,6.962062,5.544987,7.009765,1
"996","C587000",183.650191,8106.229752,40.806416,35.112911,11.792374,1
"997","C589000",149.905579,6061.386223,19.283959,5.96396,0,1
"998","C590000",114.643378,5906.152577,1.074185,11.700875,0,1
"999","C592000",121.680397,6098.758297,78.981123,91.300444,2.574915,1
"1000","C594000",24.961945,1700.336836,3.416871,6.457196,0,1
"1001","C595000",87.678714,6355.958304,23.185699,43.990886,5.969793,1
"1002","C599000",137.78099,6318.744637,9.309548,6.600106,0,1
"1003","C600000",58.681645,6040.891801,105.428502,37.739067,0,1
"1004","C601000",98.698844,9335.452112,11.234053,0,42.159432,1
"1005","C602000",202.42208,8343.574584,55.463566,12.672687,12.769144,1
"1006","C605000",49.739306,3612.303184,3.460668,13.724429,0,1
"1007","C607000",135.626244,7422.273638,2.204237,9.03175,0,1
"1008","C609000",121.056923,7143.357041,111.179083,7.206636,0,1
"1009","C612000",159.348232,8160.56106,81.029011,20.30935,0,1
"1010","C615000",104.080441,7213.448633,13.772509,6.10213,0,1
"1011","C617000",68.140359,6392.501575,9.044882,11.340235,0,1
"1012","C620000",134.904688,5050.44058,170.851234,10.083655,0,1
"1013","C624000",133.55508,3420.675608,59.284743,97.559144,0,1
"1014","C626000",177.43612,7493.1017,6.362129,10.613191,0,1
"1015","C627000",153.778396,7766.529085,183.995099,54.081182,0,1
"1016","C628000",74.051485,3932.821845,0.16399,5.1363,0,1
"1017","C629000",116.487197,7444.451183,517.217402,18.013816,0,1
"1018","C632000",32.299092,2252.055855,2.522498,18.408756,0,1
"1019","C633000",80.636429,4453.857348,0.915408,5.244194,0,1
"1020","C638000",58.191904,6214.886407,7.565918,0,2039.25392,1
"1021","C641000",10.29571,889.628952,0.161364,6.720151,0,1
"1022","C642000",35.26618,2008.422929,5.741161,7.636701,0,1
"1023","C643000",63.069596,4766.638876,32.565141,6.246854,20.936355,1
"1024","C645000",135.28386,9430.185937,11.509153,0.641482,1223.539308,1
"1025","C648000",49.502346,4954.783488,2.869888,18.801191,0,1
"1026","C649000",86.839785,7816.704771,1.250385,24.841554,0.080738,1
"1027","C650000",103.165831,7268.373168,6.492414,5.624694,0,1
"1028","C653000",57.680614,2168.941951,4.115785,11.587841,0,1
"1029","C656000",79.469005,5979.963732,11.057642,7.118888,0,1
"1030","C658000",147.569375,10551.87017,3.766998,22.161068,0,1
"1031","C659000",111.394266,10784.27039,15.643939,28.552746,0,1
"1032","C661000",77.904948,4548.896415,6.499277,25.590759,0,1
"1033","C662000",97.454623,5090.897229,28.032796,14.635595,35.344019,1
"1034","C665000",30.441626,1055.798381,1.14483,0,1030.38023,1
"1035","C666000",77.92386,4152.743688,14.81603,9.609105,0,1
"1036","C667000",225.521957,11344.0031,222.500771,18.114049,0,1
"1037","C669000",3.529738,27.398429,1.653473,0,349.091899,1
"1038","C675000",75.063165,7445.658043,2.400287,21.327688,0,1
"1039","C678000",85.722304,3434.839452,6.87719,7.502989,0,1
"1040","C679000",141.619718,11025.19845,2.969031,7.727645,0,1
"1041","C682000",147.378711,10158.19831,39.170626,5.822734,165.69838,1
"1042","C687000",142.442139,8119.979833,61.828492,17.681463,51.963189,1
"1043","C688000",184.26291,10076.76309,3.688704,6.996181,0,1
"1044","C689000",100.380561,10176.12251,3.899459,7.408891,51.829815,1
"1045","C690000",80.092078,5561.341671,1.360824,6.022191,1.781965,1
"1046","C691000",96.847797,7131.720241,4.055503,12.857665,0,1
"1047","C694000",48.430269,2521.709901,1.304672,6.160966,0,1
"1048","C695000",105.455675,7760.254741,1.278752,13.8147,0,1
"1049","C696000",144.655142,7200.544293,2.217523,15.25805,0,1
"1050","C698000",128.229884,9296.817977,2.790444,6.371546,0,1
"1051","C700000",84.884527,7657.181579,20.551831,0,147.565515,1
"1052","C701000",28.541545,638.430742,267.089225,22.113412,0,1
"1053","C702000",12.519194,735.960956,2.931952,9.522686,0,1
"1054","C703000",11.000304,701.443533,6.80235,6.357098,0,1
"1055","C707000",39.070542,2692.8709,1.787264,0,64.383189,1
"1056","C708000",113.226918,10075.76621,59.849359,53.561203,0,1
"1057","C709000",87.277369,4855.177239,30.397806,8.858181,0,1
"1058","C712000",64.943615,4596.968064,0.978078,16.075299,0,1
"1059","C713000",180.178867,10240.50933,0.45624,5.553386,2.94926,1
"1060","C714000",123.018375,5398.25412,5.174799,15.788593,0,1
"1061","C715000",28.87792,3044.137573,5.12399,13.113919,0,1
"1062","C717000",69.019815,1231.139832,271.479436,23.496793,32.077681,1
"1063","C718000",146.087053,10227.9223,29.129991,28.262489,0,1
"1064","C720000",23.678848,708.714179,9.406002,0,333.047606,1
"1065","C721000",129.140048,10224.36829,29.64529,9.05592,0,1
"1066","C722000",173.81333,9426.526295,77.847699,24.605244,103.614227,1
"1067","C723000",178.884207,11477.18239,15.541801,36.499911,0,1
"1068","C726000",70.80562,2799.851522,9.19779,39.27018,0,1
"1069","C728000",204.789198,11526.17365,9.508138,30.303393,0,1
"1070","C731000",106.695042,9605.100935,86.627046,0,10.059665,1
"1071","C732000",114.076337,10487.99084,0,0,711.514959,1
"1072","C734000",113.938034,8128.899348,0.761217,6.570563,0,1
"1073","C735000",232.267598,11120.41581,0,16.133501,0,1
"1074","C736000",38.310781,4942.108696,14.526596,10.614868,0,1
"1075","C738000",39.305944,2375.894347,22.089044,0,425.772239,1
"1076","C739000",90.061828,6538.957854,10.467874,9.058213,81.134456,1
"1077","C741000",84.474757,5393.974012,1.842028,6.638367,0,1
"1078","C742000",17.055106,336.618202,23.641888,13.420226,0,1
"1079","C746000",77.088546,4044.487323,5.76011,12.34753,0,1
"1080","C747000",144.754168,10726.40969,32.725692,67.96598,0,1
"1081","C750000",23.203804,2028.040042,4.632853,7.672479,0,1
"1082","C752000",139.729716,8793.815538,22.996639,108.124489,0,1
"1083","C754000",77.009528,9983.270504,52.255543,14.493247,0.21119,1
"1084","C755000",62.229368,3281.89432,4.589454,0,534.787992,1
"1085","C758000",65.859476,4861.977152,44.412478,11.434387,0,1
"1086","C760000",84.986931,4132.199999,9.441362,5.550058,0,1
"1087","C761000",115.963531,5405.978578,0.475297,5.818614,0,1
"1088","C763000",97.498025,5839.17793,5.241222,27.956485,0,1
"1089","C764000",93.535232,4378.615236,92.189142,20.419264,37.469633,1
"1090","C766000",59.436722,3179.751172,6.734554,12.056311,0,1
"1091","C768000",49.784368,3230.701276,0.486562,0,680.482176,1
"1092","C770000",49.955343,1054.83843,59.859026,30.917531,0,1
"1093","C771000",64.084672,3461.669398,2.45372,9.229963,19.861938,1
"1094","C772000",95.401483,10134.7379,1.422196,27.791545,0,1
"1095","C774000",2.108704,245.456037,0,0,13.845066,1
"1096","C775000",109.347379,9328.672402,1.736855,16.482396,0,1
"1097","C776000",186.930168,9983.536858,1.483654,10.81001,0,1
"1098","C778000",64.951924,3659.348998,12.911839,9.456611,0,1
"1099","C781000",163.848182,9332.177002,27.895537,0,1629.074475,1
"1100","C783000",175.507735,11015.74488,3.854607,20.566979,0,1
"1101","C785000",202.035525,4615.878388,315.34337,0,219.50802,1
"1102","C786000",17.308142,1315.696106,7.603913,0,159.29288,1
"1103","C787000",147.276368,8771.603957,6.26515,8.650867,0,1
"1104","C790000",119.721544,3886.956021,50.883481,0.644762,2315.530707,1
"1105","C791000",84.185552,6424.14862,11.451321,0,1492.958303,1
"1106","C798000",107.616661,10077.73014,66.611899,9.027331,0,1
"1107","C799000",154.695651,9099.563909,2.531871,10.55867,0,1
"1108","C800000",184.741623,11147.47517,17.592887,13.667432,1188.933915,1
"1109","C803000",168.559746,10733.03,20.831601,13.330885,0.735819,1
"1110","C805000",111.066721,7316.46381,2.864926,0,926.21471,1
"1111","C806000",207.643417,7340.468465,146.066794,11.537804,0,1
"1112","C807000",21.287957,1038.579924,2.280762,13.322025,0,1
"1113","C809000",37.24102,5041.103239,122.913453,0,109.381038,1
"1114","C810000",113.423465,11344.09239,4.800859,6.298625,0,1
"1115","C812000",142.487634,10932.78005,4.959528,8.562448,0,1
"1116","C814000",67.157502,6786.755023,9.10605,13.312822,163.065342,1
"1117","C816000",59.716077,4951.860305,1.757465,34.875535,0,1
"1118","C818000",82.743083,6393.184448,58.753062,7.771307,153.545294,1
"1119","C819000",52.245841,2047.611908,33.838956,16.612287,4.39559,1
"1120","C820000",110.613769,9486.570766,198.402001,0,0.102491,1
"1121","C821000",117.629494,6746.925137,0.496183,15.049867,0,1
"1122","C822000",136.385241,8195.32798,39.041836,7.532875,5.36111,1
"1123","C823000",93.10252,7020.757174,8.055675,9.452869,0,1
"1124","C825000",130.721218,5170.545556,35.224475,5.625873,0,1
"1125","C827000",79.771466,5598.081785,42.660405,6.461308,0,1
"1126","C828000",56.781622,3908.403968,1.246935,10.933789,0,1
"1127","C830000",132.083267,4792.787394,127.267434,31.298996,0,1
"1128","C831000",48.094761,2309.37627,10.753799,11.643275,0,1
"1129","C834000",142.265498,10154.17743,31.462307,21.832159,2.441974,1
"1130","C835000",90.508953,5936.199785,26.49213,6.929013,0,1
"1131","C837000",119.882525,10770.381,11.198141,5.132607,0.284694,1
"1132","C838000",93.023433,4543.650051,3.707027,0,1565.320955,1
"1133","C839000",79.535826,7740.206436,70.487792,10.142621,0,1
"1134","C840000",169.604396,9515.466627,60.121794,40.697006,4.064193,1
"1135","C842000",74.987618,2940.096088,58.711327,46.403839,0,1
"1136","C847000",23.930313,3273.463708,0,24.084474,0,1
"1137","C848000",101.328984,7526.285373,137.97236,13.171617,0,1
"1138","C850000",70.730271,6586.511711,58.539124,6.239132,626.474146,1
"1139","C852000",138.295603,8071.133077,28.23706,8.964953,0,1
"1140","C853000",35.619818,1895.144635,6.500546,7.680716,0,1
"1141","C855000",133.168062,10100.79424,0.159776,7.233794,68.37498,1
"1142","C857000",96.291672,4058.244095,34.870511,5.670826,0,1
"1143","C859000",24.21807,1839.44246,12.649717,12.795878,0,1
"1144","C861000",71.226591,3190.141201,14.747602,10.542042,0,1
"1145","C862000",135.834875,10471.55253,49.113297,9.787764,0,1
"1146","C863000",54.096479,3740.866191,2.412409,11.255717,0,1
"1147","C864000",172.286751,10675.26468,46.112469,13.930334,65.447617,1
"1148","C866000",69.670188,4284.607299,17.776818,13.087707,0,1
"1149","C867000",74.977401,3355.275505,1.395299,5.416878,0,1
"1150","C869000",101.464604,5989.413255,2.838303,8.186454,0,1
"1151","C870000",78.453628,4217.337254,1.329144,5.940353,0,1
"1152","C872000",64.080703,6119.739354,22.932186,24.814711,0,1
"1153","C873000",53.820909,6127.495676,19.084479,23.603095,0,1
"1154","C874000",85.652694,5596.614336,5.08612,0,626.745623,1
"1155","C876000",116.319054,7890.332593,145.175776,0,437.524903,1
"1156","C878000",113.545194,6032.305282,0.930006,0,671.777364,1
"1157","C880000",107.618012,8457.548752,1.26526,0,1631.159479,1
"1158","C886000",87.41151,5510.193271,48.38993,34.259446,0,1
"1159","C887000",75.610598,6934.192588,21.188253,8.69454,0,1
"1160","C888000",137.526588,6288.488403,1.05997,8.666748,0,1
"1161","C890000",38.64893,2903.76519,0.159646,0,462.776776,1
"1162","C891000",35.992307,2089.466824,1.056508,12.245311,0,1
"1163","C893000",78.686962,4084.903369,8.658588,7.441775,0,1
"1164","C894000",111.118746,7073.584352,12.951901,30.748234,769.350952,1
"1165","C895000",94.516381,8186.277976,80.366699,11.433735,0.668087,1
"1166","C897000",79.147726,3531.874454,1.721542,8.803013,0,1
"1167","C898000",64.580394,5459.206227,234.702896,0,116.533647,1
"1168","C901000",91.588529,7467.612191,153.55562,23.796421,0,1
"1169","C904000",45.375637,3211.596068,12.658622,12.746206,0,1
"1170","C907000",95.664618,9861.899407,23.849146,41.093412,53.307922,1
"1171","C909000",176.375559,10477.11011,2.855316,14.680716,16.633631,1
"1172","C910000",140.443112,9074.715454,2.656505,17.934349,0,1
"1173","C911000",42.323596,4164.697532,16.067761,0,480.971596,1
"1174","C912000",89.442032,2497.201153,117.524953,12.294264,37.077869,1
"1175","C914000",148.970831,5812.509691,1.080655,12.505139,0,1
"1176","C915000",176.53339,11077.66833,1.351194,19.197692,0,1
"1177","C917000",86.355248,7109.917055,2.426554,10.684296,0,1
"1178","C919000",149.157831,11563.16049,14.361014,16.012835,6.6788,1
"1179","C920000",119.812777,9099.919668,1.098786,22.788338,0,1
"1180","C925000",90.34035,3006.261146,260.170587,12.197922,0,1
"1181","C929000",100.076784,8328.221001,5.167204,6.941247,0,1
"1182","C930000",71.348009,3482.078326,1.260911,5.262416,2.52663,1
"1183","C931000",75.356292,3679.143901,2.21602,8.960375,60.682647,1
"1184","C932000",18.821284,1851.479519,0.163215,12.150711,0,1
"1185","C934000",107.119326,6371.515426,24.840147,16.958517,0,1
"1186","C935000",103.256744,11159.34857,8.474433,7.880875,0,1
"1187","C938000",63.317124,4329.011953,0,5.332752,0,1
"1188","C941000",59.345851,7108.835404,7.979709,43.671311,0,1
"1189","C944000",41.631821,2388.619085,14.298745,19.50161,0,1
"1190","C945000",110.282124,8721.891784,288.418599,12.349156,443.917651,1
"1191","C946000",84.390816,10212.20274,9.37992,0,688.761577,1
"1192","C948000",85.1345,7757.092567,98.281434,39.129384,0,1
"1193","C952000",79.577367,5473.723365,0.496015,12.284736,0,1
"1194","C955000",102.874793,6497.95205,50.448017,29.766001,0,1
"1195","C958000",98.354741,7922.905892,8.17169,9.981623,0,1
"1196","C960000",239.900876,7994.273338,91.652768,75.317472,0,1
"1197","C962000",150.613782,11764.61304,17.057466,9.15385,40.325378,1
"1198","C963000",25.923411,3759.712338,2.09559,14.744916,0,1
"1199","C966000",162.525512,10319.93791,167.1176,7.662804,65.993957,1
"1200","C967000",61.028794,2860.929365,5.148614,14.439448,0,1
"1201","C968000",31.19534,2330.295372,21.132702,7.549129,0,1
"1202","C969000",51.865085,3109.466315,5.805765,20.452824,0,1
"1203","C970000",178.202635,9487.975845,3.427928,6.195747,0,1
"1204","C971000",139.136135,7523.564463,7.6768,7.459222,0,1
"1205","C972000",75.390592,3050.775796,61.573371,52.47448,0,1
"1206","C975000",110.25956,5642.474091,5.784442,7.914666,0,1
"1207","C977000",129.653279,5940.305636,210.153673,62.891137,0,1
"1208","C978000",0.981974,48.699959,11.768036,0,347.110326,1
"1209","C979000",88.390635,11407.48611,114.314063,3.967758,101.040944,1
"1210","C981000",92.512397,4449.299095,85.525982,23.652964,0,1
"1211","C982000",81.571191,9324.114654,13.723754,10.012979,0,1
"1212","C983000",156.194943,10204.59196,26.299256,0,35.1682,1
"1213","C985000",99.809101,8709.119467,29.495212,8.352258,0,1
"1214","C987000",93.303503,4808.731427,3.143358,17.913052,0,1
"1215","C991000",250.905266,2542.571284,1317.858569,263.095346,0,1
"1216","C992000",74.325803,3695.542983,46.236477,13.668603,0,1
"1217","C993000",61.367715,2927.234997,0.159171,9.918318,0,1
"1218","C995000",143.039909,9992.605069,5.850008,8.204185,0,1
"1219","C996000",261.186446,10285.03765,202.332191,226.525369,0,1
"1220","C999000",95.162151,7452.760077,10.375127,11.433856,0,1
"1221","C100000",229.372706,26822.50527,0.636458,16.007303,0,2
"1222","C101400",173.357685,20275.93282,65.225693,8.374202,5.565405,2
"1223","C101600",230.723699,14939.93782,18.419345,5.545259,882.124269,2
"1224","C101800",202.408002,25779.78834,0.791364,7.029795,0,2
"1225","C102000",153.106473,13368.85323,14.814417,15.851601,194.676754,2
"1226","C102100",157.808304,13727.60976,149.224959,22.808399,0,2
"1227","C102300",174.155912,15208.7978,42.069419,39.918737,7.102337,2
"1228","C102900",224.259303,15030.14018,178.527939,9.379507,0,2
"1229","C103500",155.128216,16223.72579,7.811769,12.662538,0,2
"1230","C103600",97.999806,13652.69278,9.831325,9.21021,0,2
"1231","C103900",181.917939,18996.7477,93.492117,0,448.564789,2
"1232","C104000",104.820832,27585.97397,5.230669,0,11515.41545,2
"1233","C104200",431.412125,20875.08211,4.573801,6.974435,0,2
"1234","C104700",234.617253,15724.16696,0,5.816057,3.281212,2
"1235","C105000",213.628337,14261.82128,275.528219,0,2070.763827,2
"1236","C105200",156.428501,17551.87656,57.373736,10.862706,0,2
"1237","C105400",184.48876,20492.47374,19.553198,18.248639,0,2
"1238","C105800",217.935163,13169.05136,73.502595,43.334666,0,2
"1239","C105900",384.25739,28196.35544,30.37329,28.915243,20.366904,2
"1240","C106900",201.01805,17656.01674,17.629598,5.515776,0,2
"1241","C107100",290.145455,23730.79619,95.268195,0,98.525596,2
"1242","C107500",235.961436,13079.56259,194.514121,28.123219,238.711823,2
"1243","C107600",202.609406,22469.32222,13.478319,35.014376,0,2
"1244","C108100",204.976095,24012.50452,110.937892,137.25988,0,2
"1245","C109200",335.105535,21203.18003,58.555276,0,348.382967,2
"1246","C109300",244.188707,13057.00391,28.027107,15.027071,0.333793,2
"1247","C109400",258.23937,25915.65188,9.543398,16.322296,0,2
"1248","C109600",204.082661,27256.15815,2.281995,8.662505,0,2
"1249","C109700",33.483054,14338.69633,0.31158,0,779.425981,2
"1250","C109900",169.880088,14479.90863,111.435924,0,16.728826,2
"1251","C110100",250.924207,15974.75664,4.723856,25.539836,0,2
"1252","C111100",274.917693,18101.88319,39.25811,6.369739,0,2
"1253","C111200",139.058494,17622.99702,21.645095,0,260.099851,2
"1254","C111400",280.465769,27083.12635,1.060809,5.266474,0,2
"1255","C111800",150.788674,15289.56747,18.397646,42.164826,0,2
"1256","C111900",190.800646,16328.23428,0.91574,9.990031,0,2
"1257","C112100",151.18225,12267.23824,1.058928,17.52612,0,2
"1258","C112300",442.510513,27876.311,4.401314,59.226412,0,2
"1259","C112900",237.592827,15120.47801,210.885219,122.564564,6.99586,2
"1260","C113000",370.775877,21935.6869,14.34448,19.303724,0,2
"1261","C113100",210.70465,14742.68751,4.436328,43.824116,0,2
"1262","C113400",184.534297,23867.39413,148.372275,37.068316,2.716899,2
"1263","C114200",177.03163,12953.93107,73.716659,28.213407,0,2
"1264","C114800",293.062834,19601.42458,5.244395,18.539537,74.906005,2
"1265","C115300",241.445815,14481.66115,20.90945,21.770908,0,2
"1266","C115500",235.629297,19456.55566,62.535789,17.706401,0,2
"1267","C115800",209.940622,12277.35258,569.655765,54.867983,20.295598,2
"1268","C117000",111.887803,14174.06193,0.155734,5.433408,0,2
"1269","C117200",205.647732,13822.51024,13.550351,5.757395,93.934848,2
"1270","C117300",244.241365,22066.01057,22.548199,10.269469,256.013234,2
"1271","C117700",225.819973,20100.6109,124.150657,46.450259,0,2
"1272","C117900",217.979073,21012.54583,208.197506,34.320694,0,2
"1273","C118300",254.223774,14574.64824,69.114631,71.43556,0,2
"1274","C118600",125.514458,21834.50484,373.236655,0,387.895778,2
